dataset,subset,transform,orientation,channel,total_samples,group,kstest_stat_cutoff_0.05,kstest_stat_best,pass,failure_category,failure_type,beat_all_priors,which_ones,github_plot
syntheticMRI2D,coronal,wavelet,vertical,,6297600,8,0.00017,0.00323,FALSE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/coronal/wavelet/vertical/plots/compare_cdf_pdf_layer_8.jpg
syntheticMRI2D,coronal,wavelet,vertical,,25477620,9,0.00009,0.00220,FALSE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/coronal/wavelet/vertical/plots/compare_cdf_pdf_layer_9.jpg
syntheticMRI2D,sagittal,wavelet,diagonal,,0,2,,,TRUE,trivial_failure,low samples,0,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/sagittal/wavelet/diagonal/plots/compare_cdf_pdf_layer_2.jpg
syntheticMRI2D,sagittal,wavelet,diagonal,,339,3,0.02326,0.04896,FALSE,trivial_failure,multimodal,0,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/sagittal/wavelet/diagonal/plots/compare_cdf_pdf_layer_3.jpg
syntheticMRI2D,sagittal,wavelet,diagonal,,9880,4,0.00432,0.01373,FALSE,trivial_failure,multimodal,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/sagittal/wavelet/diagonal/plots/compare_cdf_pdf_layer_4.jpg
syntheticMRI2D,sagittal,wavelet,diagonal,,52400,5,0.00188,0.00582,FALSE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/sagittal/wavelet/diagonal/plots/compare_cdf_pdf_layer_5.jpg
syntheticMRI2D,sagittal,wavelet,diagonal,,241827,6,0.00087,0.00378,FALSE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/sagittal/wavelet/diagonal/plots/compare_cdf_pdf_layer_6.jpg
syntheticMRI2D,sagittal,wavelet,diagonal,,1023434,7,0.00042,0.00349,FALSE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/sagittal/wavelet/diagonal/plots/compare_cdf_pdf_layer_7.jpg
syntheticMRI2D,sagittal,wavelet,diagonal,,4211036,8,0.00021,0.00278,FALSE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/sagittal/wavelet/diagonal/plots/compare_cdf_pdf_layer_8.jpg
syntheticMRI2D,sagittal,wavelet,diagonal,,17091199,9,0.00010,0.00498,FALSE,practically_pass,pass,0,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/sagittal/wavelet/diagonal/plots/compare_cdf_pdf_layer_9.jpg
syntheticMRI2D,sagittal,wavelet,horizontal,,0,2,,,TRUE,trivial_failure,low samples,0,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/sagittal/wavelet/horizontal/plots/compare_cdf_pdf_layer_2.jpg
syntheticMRI2D,sagittal,wavelet,horizontal,,339,3,0.02326,0.19325,FALSE,trivial_failure,multimodal,0,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/sagittal/wavelet/horizontal/plots/compare_cdf_pdf_layer_3.jpg
syntheticMRI2D,sagittal,wavelet,horizontal,,9880,4,0.00432,0.00523,FALSE,interesting_failure,double inflection,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/sagittal/wavelet/horizontal/plots/compare_cdf_pdf_layer_4.jpg
syntheticMRI2D,sagittal,wavelet,horizontal,,52400,5,0.00188,0.00334,FALSE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/sagittal/wavelet/horizontal/plots/compare_cdf_pdf_layer_5.jpg
syntheticMRI2D,sagittal,wavelet,horizontal,,241827,6,0.00087,0.00511,FALSE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/sagittal/wavelet/horizontal/plots/compare_cdf_pdf_layer_6.jpg
syntheticMRI2D,sagittal,wavelet,horizontal,,1023434,7,0.00042,0.00548,FALSE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/sagittal/wavelet/horizontal/plots/compare_cdf_pdf_layer_7.jpg
syntheticMRI2D,sagittal,wavelet,horizontal,,4211036,8,0.00021,0.00630,FALSE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/sagittal/wavelet/horizontal/plots/compare_cdf_pdf_layer_8.jpg
syntheticMRI2D,sagittal,wavelet,horizontal,,17091199,9,0.00010,0.00540,FALSE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/sagittal/wavelet/horizontal/plots/compare_cdf_pdf_layer_9.jpg
syntheticMRI2D,sagittal,wavelet,vertical,,0,2,,,TRUE,trivial_failure,low samples,0,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/sagittal/wavelet/vertical/plots/compare_cdf_pdf_layer_2.jpg
syntheticMRI2D,sagittal,wavelet,vertical,,339,3,0.02326,0.00592,TRUE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/sagittal/wavelet/vertical/plots/compare_cdf_pdf_layer_3.jpg
syntheticMRI2D,sagittal,wavelet,vertical,,9880,4,0.00432,0.00662,FALSE,practically_pass,pass,0,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/sagittal/wavelet/vertical/plots/compare_cdf_pdf_layer_4.jpg
syntheticMRI2D,sagittal,wavelet,vertical,,52400,5,0.00188,0.00401,FALSE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/sagittal/wavelet/vertical/plots/compare_cdf_pdf_layer_5.jpg
syntheticMRI2D,sagittal,wavelet,vertical,,241827,6,0.00087,0.00270,FALSE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/sagittal/wavelet/vertical/plots/compare_cdf_pdf_layer_6.jpg
syntheticMRI2D,sagittal,wavelet,vertical,,1023434,7,0.00042,0.00385,FALSE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/sagittal/wavelet/vertical/plots/compare_cdf_pdf_layer_7.jpg
syntheticMRI2D,sagittal,wavelet,vertical,,4211036,8,0.00021,0.00337,FALSE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/sagittal/wavelet/vertical/plots/compare_cdf_pdf_layer_8.jpg
syntheticMRI2D,sagittal,wavelet,vertical,,17091199,9,0.00010,0.00325,FALSE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/sagittal/wavelet/vertical/plots/compare_cdf_pdf_layer_9.jpg
syntheticMRI3D,full,wavelet,aad,,0,2,,,TRUE,trivial_failure,low samples,0,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI3D/full/wavelet/aad/plots/compare_cdf_pdf_layer_2.jpg
syntheticMRI3D,full,wavelet,aad,,56,3,0.05688,0.15239,FALSE,trivial_failure,multimodal,0,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI3D/full/wavelet/aad/plots/compare_cdf_pdf_layer_3.jpg
syntheticMRI3D,full,wavelet,aad,,2253,4,0.00904,0.01111,FALSE,interesting_failure,double inflection,0,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI3D/full/wavelet/aad/plots/compare_cdf_pdf_layer_4.jpg
syntheticMRI3D,full,wavelet,aad,,29677,5,0.00249,0.00452,FALSE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI3D/full/wavelet/aad/plots/compare_cdf_pdf_layer_5.jpg
syntheticMRI3D,full,wavelet,aad,,288064,6,0.00080,0.00501,FALSE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI3D/full/wavelet/aad/plots/compare_cdf_pdf_layer_6.jpg
syntheticMRI3D,full,wavelet,aad,,2536240,7,0.00027,0.00472,FALSE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI3D/full/wavelet/aad/plots/compare_cdf_pdf_layer_7.jpg
syntheticMRI3D,full,wavelet,aad,,21309368,8,0.00009,0.00348,FALSE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI3D/full/wavelet/aad/plots/compare_cdf_pdf_layer_8.jpg
syntheticMRI3D,full,wavelet,ada,,0,2,,,TRUE,trivial_failure,low samples,0,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI3D/full/wavelet/ada/plots/compare_cdf_pdf_layer_2.jpg
syntheticMRI3D,full,wavelet,ada,,56,3,0.05688,0.05297,TRUE,trivial_failure,multimodal,0,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI3D/full/wavelet/ada/plots/compare_cdf_pdf_layer_3.jpg
syntheticMRI3D,full,wavelet,ada,,2253,4,0.00904,0.01690,FALSE,interesting_failure,double inflection,0,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI3D/full/wavelet/ada/plots/compare_cdf_pdf_layer_4.jpg
syntheticMRI3D,full,wavelet,ada,,29677,5,0.00249,0.00350,FALSE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI3D/full/wavelet/ada/plots/compare_cdf_pdf_layer_5.jpg
syntheticMRI3D,full,wavelet,ada,,288064,6,0.00080,0.00277,FALSE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI3D/full/wavelet/ada/plots/compare_cdf_pdf_layer_6.jpg
syntheticMRI3D,full,wavelet,ada,,2536240,7,0.00027,0.00313,FALSE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI3D/full/wavelet/ada/plots/compare_cdf_pdf_layer_7.jpg
syntheticMRI3D,full,wavelet,ada,,21309368,8,0.00009,0.00249,FALSE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI3D/full/wavelet/ada/plots/compare_cdf_pdf_layer_8.jpg
syntheticMRI3D,full,wavelet,add,,0,2,,,TRUE,trivial_failure,low samples,0,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI3D/full/wavelet/add/plots/compare_cdf_pdf_layer_2.jpg
syntheticMRI3D,full,wavelet,add,,56,3,0.05688,0.02285,TRUE,trivial_failure,low samples,0,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI3D/full/wavelet/add/plots/compare_cdf_pdf_layer_3.jpg
syntheticMRI3D,full,wavelet,add,,2253,4,0.00904,0.01558,FALSE,trivial_failure,double inflection,0,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI3D/full/wavelet/add/plots/compare_cdf_pdf_layer_4.jpg
syntheticMRI3D,full,wavelet,add,,29677,5,0.00249,0.00320,FALSE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI3D/full/wavelet/add/plots/compare_cdf_pdf_layer_5.jpg
syntheticMRI3D,full,wavelet,add,,288064,6,0.00080,0.00491,FALSE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI3D/full/wavelet/add/plots/compare_cdf_pdf_layer_6.jpg
syntheticMRI3D,full,wavelet,add,,2536240,7,0.00027,0.00293,FALSE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI3D/full/wavelet/add/plots/compare_cdf_pdf_layer_7.jpg
syntheticMRI3D,full,wavelet,add,,21309368,8,0.00009,0.00187,FALSE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI3D/full/wavelet/add/plots/compare_cdf_pdf_layer_8.jpg
syntheticMRI3D,full,wavelet,daa,,0,2,,,TRUE,trivial_failure,low samples,0,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI3D/full/wavelet/daa/plots/compare_cdf_pdf_layer_2.jpg
syntheticMRI3D,full,wavelet,daa,,56,3,0.05688,0.02214,TRUE,trivial_failure,low samples,0,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI3D/full/wavelet/daa/plots/compare_cdf_pdf_layer_3.jpg
syntheticMRI3D,full,wavelet,daa,,2253,4,0.00904,0.02879,FALSE,interesting_failure,multimodal,0,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI3D/full/wavelet/daa/plots/compare_cdf_pdf_layer_4.jpg
syntheticMRI3D,full,wavelet,daa,,29677,5,0.00249,0.00822,FALSE,trivial_failure,multimodal,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI3D/full/wavelet/daa/plots/compare_cdf_pdf_layer_5.jpg
syntheticMRI3D,full,wavelet,daa,,288064,6,0.00080,0.00403,FALSE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI3D/full/wavelet/daa/plots/compare_cdf_pdf_layer_6.jpg
syntheticMRI3D,full,wavelet,daa,,2536240,7,0.00027,0.00573,FALSE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI3D/full/wavelet/daa/plots/compare_cdf_pdf_layer_7.jpg
syntheticMRI3D,full,wavelet,daa,,21309368,8,0.00009,0.00450,FALSE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI3D/full/wavelet/daa/plots/compare_cdf_pdf_layer_8.jpg
syntheticMRI3D,full,wavelet,dad,,0,2,,,TRUE,trivial_failure,low samples,0,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI3D/full/wavelet/dad/plots/compare_cdf_pdf_layer_2.jpg
syntheticMRI3D,full,wavelet,dad,,56,3,0.05688,0.01804,TRUE,trivial_failure,low samples,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI3D/full/wavelet/dad/plots/compare_cdf_pdf_layer_3.jpg
syntheticMRI3D,full,wavelet,dad,,2253,4,0.00904,0.02947,FALSE,interesting_failure,double inflection,0,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI3D/full/wavelet/dad/plots/compare_cdf_pdf_layer_4.jpg
syntheticMRI3D,full,wavelet,dad,,29677,5,0.00249,0.00193,TRUE,actually_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI3D/full/wavelet/dad/plots/compare_cdf_pdf_layer_5.jpg
syntheticMRI3D,full,wavelet,dad,,288064,6,0.00080,0.00521,FALSE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI3D/full/wavelet/dad/plots/compare_cdf_pdf_layer_6.jpg
syntheticMRI3D,full,wavelet,dad,,2536240,7,0.00027,0.00351,FALSE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI3D/full/wavelet/dad/plots/compare_cdf_pdf_layer_7.jpg
syntheticMRI3D,full,wavelet,dad,,21309368,8,0.00009,0.00193,FALSE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI3D/full/wavelet/dad/plots/compare_cdf_pdf_layer_8.jpg
syntheticMRI3D,full,wavelet,dda,,0,2,,,TRUE,trivial_failure,low samples,0,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI3D/full/wavelet/dda/plots/compare_cdf_pdf_layer_2.jpg
syntheticMRI3D,full,wavelet,dda,,56,3,0.05688,0.01322,TRUE,trivial_failure,low samples,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI3D/full/wavelet/dda/plots/compare_cdf_pdf_layer_3.jpg
syntheticMRI3D,full,wavelet,dda,,2253,4,0.00904,0.00975,FALSE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI3D/full/wavelet/dda/plots/compare_cdf_pdf_layer_4.jpg
syntheticMRI3D,full,wavelet,dda,,29677,5,0.00249,0.00293,FALSE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI3D/full/wavelet/dda/plots/compare_cdf_pdf_layer_5.jpg
syntheticMRI3D,full,wavelet,dda,,288064,6,0.00080,0.00372,FALSE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI3D/full/wavelet/dda/plots/compare_cdf_pdf_layer_6.jpg
syntheticMRI3D,full,wavelet,dda,,2536240,7,0.00027,0.00336,FALSE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI3D/full/wavelet/dda/plots/compare_cdf_pdf_layer_7.jpg
syntheticMRI3D,full,wavelet,dda,,21309368,8,0.00009,0.00202,FALSE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI3D/full/wavelet/dda/plots/compare_cdf_pdf_layer_8.jpg
syntheticMRI3D,full,wavelet,ddd,,0,2,,,TRUE,trivial_failure,low samples,0,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI3D/full/wavelet/ddd/plots/compare_cdf_pdf_layer_2.jpg
syntheticMRI3D,full,wavelet,ddd,,56,3,0.05688,0.01669,TRUE,trivial_failure,low samples,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI3D/full/wavelet/ddd/plots/compare_cdf_pdf_layer_3.jpg
syntheticMRI3D,full,wavelet,ddd,,2253,4,0.00904,0.00655,TRUE,actually_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI3D/full/wavelet/ddd/plots/compare_cdf_pdf_layer_4.jpg
syntheticMRI3D,full,wavelet,ddd,,29677,5,0.00249,0.00113,TRUE,actually_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI3D/full/wavelet/ddd/plots/compare_cdf_pdf_layer_5.jpg
syntheticMRI3D,full,wavelet,ddd,,288064,6,0.00080,0.00463,FALSE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI3D/full/wavelet/ddd/plots/compare_cdf_pdf_layer_6.jpg
syntheticMRI3D,full,wavelet,ddd,,2536240,7,0.00027,0.00287,FALSE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI3D/full/wavelet/ddd/plots/compare_cdf_pdf_layer_7.jpg
syntheticMRI3D,full,wavelet,ddd,,21309368,8,0.00009,0.00264,FALSE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI3D/full/wavelet/ddd/plots/compare_cdf_pdf_layer_8.jpg
