,total_samples,dataset,subset,transform,orientation,channel,group,kstest_stat_best,kstest_stat_cutoff_0.05,beat_all_priors,pass,failure_category,failure_type,github_plot
1732,160000000.0,spaceNet,full,gabor,,red,20,0.0021105850367886,0.0001073660829613,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/gabor/red/plots/compare_cdf_pdf_layer_20.jpg
1733,160000000.0,spaceNet,full,gabor,,red,21,0.0061784243945822,0.0001073660829613,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/gabor/red/plots/compare_cdf_pdf_layer_21.jpg
1734,160000000.0,spaceNet,full,gabor,,red,22,0.0069477068580209,0.0001073660829613,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/gabor/red/plots/compare_cdf_pdf_layer_22.jpg
1735,160000000.0,spaceNet,full,gabor,,red,23,0.0088589465938131,0.0001073660829613,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/gabor/red/plots/compare_cdf_pdf_layer_23.jpg
1736,160000000.0,spaceNet,full,gabor,,red,24,0.0076877325190466,0.0001073660829613,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/gabor/red/plots/compare_cdf_pdf_layer_24.jpg
1737,160000000.0,spaceNet,full,gabor,,red,25,0.0066906526449197,0.0001073660829613,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/gabor/red/plots/compare_cdf_pdf_layer_25.jpg
1738,160000000.0,spaceNet,full,gabor,,red,26,0.0037059846009253,0.0001073660829613,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/gabor/red/plots/compare_cdf_pdf_layer_26.jpg
1739,160000000.0,spaceNet,full,gabor,,red,27,0.0016932537673139,0.0001073660829613,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/gabor/red/plots/compare_cdf_pdf_layer_27.jpg
1740,160000000.0,spaceNet,full,gabor,,red,28,0.0066613041513098,0.0001073660829613,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/gabor/red/plots/compare_cdf_pdf_layer_28.jpg
1741,160000000.0,spaceNet,full,gabor,,red,29,0.0066365478489198,0.0001073660829613,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/gabor/red/plots/compare_cdf_pdf_layer_29.jpg
1742,160000000.0,spaceNet,full,gabor,,red,30,0.0089497348405147,0.0001073660829613,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/gabor/red/plots/compare_cdf_pdf_layer_30.jpg
1743,160000000.0,spaceNet,full,gabor,,red,31,0.0076189957029015,0.0001073660829613,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/gabor/red/plots/compare_cdf_pdf_layer_31.jpg
1744,160000000.0,spaceNet,full,gabor,,red,32,0.0069253482131871,0.0001073660829613,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/gabor/red/plots/compare_cdf_pdf_layer_32.jpg
1745,160000000.0,spaceNet,full,gabor,,red,33,0.0034849543266158,0.0001073660829613,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/gabor/red/plots/compare_cdf_pdf_layer_33.jpg
1746,160000000.0,spaceNet,full,gabor,,red,34,0.001299377351088,0.0001073660829613,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/gabor/red/plots/compare_cdf_pdf_layer_34.jpg
1747,160000000.0,spaceNet,full,gabor,,red,35,0.0073770609162274,0.0001073660829613,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/gabor/red/plots/compare_cdf_pdf_layer_35.jpg
1748,160000000.0,spaceNet,full,gabor,,red,36,0.0073173117356004,0.0001073660829613,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/gabor/red/plots/compare_cdf_pdf_layer_36.jpg
1749,160000000.0,spaceNet,full,gabor,,red,37,0.0087278100904895,0.0001073660829613,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/gabor/red/plots/compare_cdf_pdf_layer_37.jpg
1750,160000000.0,spaceNet,full,gabor,,red,38,0.0080095346591925,0.0001073660829613,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/gabor/red/plots/compare_cdf_pdf_layer_38.jpg
1751,160000000.0,spaceNet,full,gabor,,red,39,0.0065638764330351,0.0001073660829613,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/gabor/red/plots/compare_cdf_pdf_layer_39.jpg
1752,160000000.0,spaceNet,full,gabor,,red,40,0.0034291425309499,0.0001073660829613,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/gabor/red/plots/compare_cdf_pdf_layer_40.jpg
1753,160000000.0,spaceNet,full,gabor,,red,41,0.0020163639557934,0.0001073660829613,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/gabor/red/plots/compare_cdf_pdf_layer_41.jpg
1955,175584000.0,syntheticMRI2D,axial,gabor,,,0,0.0045774269538961,0.0001024907856945,1,False,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/syntheticMRI2D/axial/gabor/plots/compare_cdf_pdf_layer_0.jpg
